forecast_day,time_of_1h,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,25h,26h,27h,28h,29h,30h,31h,32h,33h,34h,35h,36h,37h,38h,39h,40h,41h,42h,43h,44h,45h,46h,47h,48h,49h,50h,51h,52h,53h,54h,55h,56h,57h,58h,59h,60h,61h,62h,63h,64h,65h,66h,67h,68h,69h,70h,71h,72h
2025-09-30,2025-09-30 04:00:00+00:00,726.09,694.264,667.533,655.939,657.476,695.635,791.771,824.695,746.582,658.357,609.883,603.927,620.395,632.491,683.805,765.041,863.842,981.681,1017.164,1025.959,978.904,908.43,823.274,747.302,721.686,664.417,638.287,626.032,632.535,683.64,757.837,779.25,661.361,559.627,497.753,460.831,457.524,468.118,498.857,563.399,692.873,846.064,924.392,925.716,900.719,847.428,768.451,711.595,673.9,641.216,625.335,627.22,632.749,682.142,759.217,766.406,609.465,497.712,448.512,446.055,468.13,486.707,502.511,549.807,648.556,828.201,895.064,919.938,894.357,832.821,768.82,711.756
2025-10-09,2025-10-09 04:00:00+00:00,699.836,652.007,636.605,637.741,654.547,698.667,784.539,799.516,690.647,566.238,473.043,425.949,431.552,437.59,474.953,536.929,701.353,845.28,934.383,942.022,911.867,854.349,794.647,732.403,690.993,666.302,654.989,656.231,679.043,730.044,803.06,807.38,682.868,559.666,479.516,433.788,416.748,425.195,485.923,542.018,703.208,826.608,907.729,898.612,872.459,829.406,777.965,718.747
2025-10-10,2025-10-10 04:00:00+00:00,688.086,661.143,650.299,650.918,674.926,722.723,805.72,811.161,692.955,557.638,476.272,423.661,409.005,406.807,464.0,534.14,682.736,817.714,906.594,899.31,872.986,829.823,779.187,720.559,672.258,650.666,629.259,619.604,626.402,635.727,668.776,685.463,639.132,584.638,519.56,493.389,494.107,514.638,560.814,626.838,729.19,827.309,861.654,846.069,817.205,782.866,743.045,688.058
2025-10-11,2025-10-11 04:00:00+00:00,673.136,644.671,623.332,615.944,623.323,631.966,666.615,691.757,666.587,627.704,573.191,547.448,562.959,583.849,631.341,680.524,766.156,839.947,872.233,851.4,825.394,787.941,745.718,692.458,677.392,630.067,610.598,611.544,596.319,621.348,630.369,647.041,675.114,693.754,704.145,718.0,738.052,767.08,790.178,788.813,839.491,887.634,909.192,901.798,861.953,806.209,737.8,690.865
2025-10-12,2025-10-12 04:00:00+00:00,664.218,620.068,603.399,603.423,595.222,619.394,634.999,661.56,680.455,702.896,718.865,732.271,758.966,778.203,796.873,793.932,839.415,893.782,915.327,907.194,862.774,808.288,738.668,690.404,647.529,620.529,602.973,608.187,605.354,649.188,663.61,707.871,757.18,791.556,818.375,836.347,847.828,857.507,869.195,834.576,869.174,915.098,940.172,929.658,873.6,812.12,754.961,702.612
2025-10-13,2025-10-13 04:00:00+00:00,645.94,616.374,598.193,604.337,606.747,651.461,669.88,713.08,765.402,793.59,818.584,834.929,849.091,859.786,860.034,834.347,876.49,924.181,944.267,929.142,879.3,815.89,755.473,700.224,656.768,644.414,624.784,623.299,633.157,683.355,756.619,822.937,848.693,841.908,845.008,836.586,801.482,797.951,803.958,813.956,870.552,927.937,957.008,949.008,896.271,842.266,779.061,716.258
2025-10-14,2025-10-14 04:00:00+00:00,655.176,636.921,618.502,617.933,629.742,680.282,754.093,814.491,838.444,834.473,833.139,829.166,810.57,812.165,798.511,809.97,870.238,923.42,959.354,946.519,891.292,837.995,773.899,711.828,672.061,642.275,626.816,616.812,633.256,667.812,755.373,788.267,716.416,638.134,579.437,565.426,579.549,608.127,627.429,677.417,766.0,881.014,931.2,929.666,895.737,838.386,780.198,719.264
2025-10-15,2025-10-15 04:00:00+00:00,668.541,637.919,623.185,613.868,632.81,665.879,751.961,781.465,713.625,623.238,579.899,576.851,573.279,597.548,621.596,676.688,774.743,879.219,934.757,933.519,894.216,835.869,777.861,718.862,669.408,647.47,637.133,637.08,647.0,702.048,789.193,810.068,706.334,605.642,529.623,500.586,517.659,548.09,576.468,636.011,758.697,873.568,929.515,923.4,897.066,843.766,784.713,733.608
2025-10-16,2025-10-16 04:00:00+00:00,680.119,652.365,638.528,640.2,649.636,705.544,789.78,817.473,709.272,580.106,501.777,477.151,465.178,483.068,514.305,587.047,742.053,889.338,939.799,929.324,899.933,842.813,783.645,731.672,679.573,653.722,637.115,634.914,648.69,698.092,773.979,797.514,714.769,606.24,512.801,469.369,456.473,463.892,498.734,567.132,708.763,844.026,900.655,879.469,862.639,818.417,766.354,716.36
2025-10-17,2025-10-17 04:00:00+00:00,680.582,655.582,634.829,635.288,648.551,696.916,780.362,809.24,707.836,568.121,473.932,421.801,424.284,435.383,467.632,539.387,707.573,843.235,903.008,883.417,863.968,820.884,767.685,717.156,683.573,653.129,634.326,624.736,644.517,657.488,698.428,706.111,614.15,517.916,446.925,394.765,388.253,394.313,440.221,517.232,659.439,790.727,850.202,821.602,816.917,787.292,741.606,693.142
2025-10-18,2025-10-18 04:00:00+00:00,680.435,648.468,629.325,622.728,637.418,652.747,691.628,656.689,634.618,514.876,423.802,355.0,347.833,340.822,385.222,464.499,642.798,804.055,852.905,822.079,816.672,783.011,738.404,691.135,654.061,633.276,615.989,600.522,611.271,620.327,643.221,659.598,556.173,478.401,409.945,341.102,364.278,374.716,440.172,531.62,650.509,835.465,878.042,851.866,851.395,818.222,734.522,685.765
